Epochs,Train losses,Validation losses,Train DICE,Validation DICE
189,0.018406508956104517,0.26726120710372925,0.9928634762763977,0.8235214948654175
190,0.017762936418876052,0.2747487723827362,0.9930141419172287,0.825488269329071
191,0.0212081556674093,0.28477901220321655,0.9862952530384064,0.8237464427947998
192,0.019488997291773558,0.31424251198768616,0.9901407659053802,0.7836037278175354
193,0.018688333686441183,0.3277987241744995,0.9920278638601303,0.7763406038284302
194,0.018504893872886896,0.3340892195701599,0.9924610406160355,0.794930636882782
195,0.03459732816554606,0.3197263479232788,0.9851425588130951,0.7696446180343628
196,0.028174248058348894,0.3114536702632904,0.9762501418590546,0.7780848145484924
197,0.019622023217380047,0.3221913278102875,0.989282637834549,0.8425917625427246
198,0.024026479106396437,0.30656033754348755,0.9845046103000641,0.8487301468849182
199,0.01948527805507183,0.2884068489074707,0.9900141507387161,0.8358851075172424
200,0.021699894219636917,0.28483253717422485,0.9875328540802002,0.8279740214347839
