Epochs,Train losses,Validation losses,Train DICE,Validation DICE
141,0.014523276500403881,0.4004397690296173,0.9960631966590882,0.7790735960006714
142,0.013899322785437106,0.40360841155052185,0.9962124466896057,0.7737752199172974
143,0.014730653166770935,0.39726898074150085,0.995593535900116,0.7748481035232544
144,0.014538567326962949,0.39484530687332153,0.9957369923591614,0.7748479247093201
145,0.014935101196169854,0.38720420002937317,0.9953921914100647,0.781367838382721
146,0.014472339861094951,0.38189780712127686,0.9957655906677246,0.7870311141014099
147,0.013595488667488099,0.3879842162132263,0.996100914478302,0.7862120270729065
148,0.013874889351427555,0.3877819776535034,0.9955486416816711,0.7864131331443787
149,0.013287660107016564,0.3822108805179596,0.9959931254386902,0.796154260635376
150,0.013442467153072356,0.39489826560020447,0.9959070086479187,0.7899131774902344
151,0.012636949494481086,0.4013349413871765,0.9962318539619446,0.7833665609359741
152,0.012878163903951644,0.4156046211719513,0.9962231874465942,0.7708703875541687
153,0.013708636350929736,0.4116658568382263,0.9956020712852478,0.7765341997146606
154,0.012816710211336613,0.4070042073726654,0.9959132671356201,0.772602379322052
155,0.012419286370277404,0.3990015387535095,0.9959910869598388,0.781985342502594
156,0.012554974853992462,0.39277854561805725,0.99580317735672,0.788029134273529
157,0.01308073028922081,0.37933820486068726,0.9958100914955139,0.7942612171173096
158,0.012166882865130901,0.39116767048835754,0.9960265040397644,0.7860934138298035
159,0.012014245241880417,0.398805171251297,0.9962209105491638,0.7857334017753601
160,0.011914541013538837,0.3988962769508362,0.996267032623291,0.7857587337493896
161,0.011835375241935253,0.4027703106403351,0.9960624217987061,0.7823633551597595
162,0.011372200213372707,0.4118422865867615,0.9963809490203858,0.7770156860351562
163,0.011761888675391675,0.40654096007347107,0.9962327122688294,0.7834637761116028
164,0.012155129201710224,0.3998066782951355,0.9959075212478637,0.7880326509475708
165,0.012076448276638984,0.39906045794487,0.9959336042404174,0.7871943116188049
166,0.011100971698760986,0.4078370928764343,0.9964228749275208,0.7839667797088623
167,0.012300792336463928,0.3920496106147766,0.9948483467102051,0.7983484864234924
168,0.011465423367917537,0.39122024178504944,0.995833420753479,0.7999226450920105
169,0.011779838800430298,0.4037923216819763,0.9955239176750184,0.7915055751800537
170,0.01165537778288126,0.39922043681144714,0.9957499265670776,0.793925940990448
171,0.011132355965673923,0.4105018377304077,0.9958362936973572,0.7855255603790283
172,0.011251135356724262,0.4031408131122589,0.9959591150283813,0.7909013032913208
173,0.011892002634704113,0.4006655812263489,0.9951757550239563,0.7984410524368286
174,0.010996667481958867,0.4045633375644684,0.9957676649093627,0.7833959460258484
175,0.011922456324100494,0.39965304732322693,0.9952508449554444,0.7929909825325012
176,0.011491279117763042,0.3865772783756256,0.9950314402580261,0.8021240830421448
177,0.011151228100061417,0.3960621654987335,0.9951474070549011,0.7897548079490662
178,0.010862504318356513,0.38474446535110474,0.9956025719642639,0.7897488474845886
179,0.010478318855166435,0.37331637740135193,0.9958085179328918,0.7964852452278137
180,0.010375967249274254,0.36483627557754517,0.9960584521293641,0.8043917417526245
181,0.010030536167323589,0.3710731267929077,0.996238398551941,0.8031392097473145
182,0.013439880684018135,0.3658500611782074,0.9859005451202393,0.8092498779296875
183,0.018023427203297616,0.42530784010887146,0.9880012273788452,0.7854431867599487
184,0.11245403736829758,6.148240566253662,0.902780282497406,0.4165780246257782
185,0.12908510342240334,21.542598724365234,0.8709227204322815,0.4245966076850891
186,0.08025567382574081,35.3095817565918,0.9086697220802307,0.4737415313720703
187,0.06973158717155456,13.773056983947754,0.9281167984008789,0.4824336767196655
188,0.06811360530555248,2.8301339149475098,0.9180617094039917,0.7199642062187195
189,0.05383058413863182,0.40839681029319763,0.9443102598190307,0.7852736711502075
190,0.059126072376966474,0.32996121048927307,0.9432510495185852,0.6043168902397156
191,0.05363839194178581,0.5777260065078735,0.9323114275932312,0.4454769492149353
192,0.06911444030702114,0.5606433153152466,0.9400735020637512,0.24324627220630646
193,0.07168401852250099,0.4117661118507385,0.9266515016555786,0.6721711754798889
194,0.07904397584497928,0.3415167033672333,0.9250377416610718,0.7911608219146729
195,0.06767926514148712,0.3085295557975769,0.9113406419754029,0.8031685948371887
196,0.052706533670425416,0.34761255979537964,0.9456189274787903,0.7125241756439209
197,0.039396123960614204,0.5663026571273804,0.9604861259460449,0.4688990116119385
198,0.03962769731879234,0.5590000152587891,0.9587210655212403,0.41431888937950134
199,0.03871722258627415,0.2587960660457611,0.9627899527549744,0.7524763345718384
200,0.03293009139597416,0.22364260256290436,0.9657639503479004,0.8207775950431824
